4.400000000000000000e+02
4.320000000000000000e+02
4.410000000000000000e+02
4.150000000000000000e+02
4.370000000000000000e+02
3.460000000000000000e+02
3.560000000000000000e+02
3.110000000000000000e+02
3.700000000000000000e+02
3.520000000000000000e+02
1.370000000000000000e+02
1.550000000000000000e+02
1.170000000000000000e+02
1.480000000000000000e+02
1.570000000000000000e+02
3.900000000000000000e+01
5.000000000000000000e+01
4.100000000000000000e+01
4.400000000000000000e+01
4.400000000000000000e+01
1.370000000000000000e+02
1.640000000000000000e+02
1.640000000000000000e+02
1.530000000000000000e+02
1.770000000000000000e+02
3.500000000000000000e+02
3.680000000000000000e+02
4.060000000000000000e+02
3.850000000000000000e+02
3.390000000000000000e+02
5.050000000000000000e+02
4.900000000000000000e+02
4.960000000000000000e+02
5.180000000000000000e+02
4.840000000000000000e+02
3.660000000000000000e+02
3.570000000000000000e+02
3.480000000000000000e+02
3.600000000000000000e+02
3.880000000000000000e+02
1.700000000000000000e+02
1.560000000000000000e+02
1.390000000000000000e+02
1.450000000000000000e+02
1.350000000000000000e+02
3.200000000000000000e+01
3.100000000000000000e+01
2.400000000000000000e+01
2.200000000000000000e+01
3.000000000000000000e+01
1.370000000000000000e+02
1.320000000000000000e+02
1.120000000000000000e+02
1.300000000000000000e+02
1.220000000000000000e+02
3.360000000000000000e+02
3.410000000000000000e+02
3.220000000000000000e+02
3.390000000000000000e+02
3.660000000000000000e+02
4.470000000000000000e+02
4.560000000000000000e+02
4.430000000000000000e+02
4.300000000000000000e+02
4.640000000000000000e+02
